file,ply,side,san,raw,dcc,stability,adsr,trend,momentum,tunnel,dcc1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,10,b,h6,-95,-79,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,11,w,e5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,12,b,d6,-70,-53,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,13,w,Bf4,95,112,0.6,sustained,→,0.5,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,14,b,Bg4,-93,-77,0.6,sustained,→,-0.5,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,15,w,Qd3,93,110,0.6,sustained,→,1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,16,b,Nc6,-91,-76,0.6,sustained,→,-1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,17,w,Qe4,91,109,0.6,sustained,→,1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,18,b,Qd7,-91,-76,0.6,sustained,→,-1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,19,w,O-O-O,91,109,0.6,sustained,→,1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,20,b,Bf5,-91,-76,0.6,sustained,→,-1.8,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,21,w,Qe3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,22,b,h5,-62,-58,0.4,mixed,→,1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,23,w,Ng5,75,90,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,24,b,Nh6,-75,-59,0.5,sustained,→,1.3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,25,w,f3,75,86,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,26,b,d5,-75,-62,0.333,sustained,→,2,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,27,w,Bd3,75,80,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,28,b,e6,-75,-66,0,sustained,→,4,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,29,w,Kb1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,30,b,O-O-O,-65,-64,0,sustained,→,-4,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,31,w,Ne2,65,80,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,32,b,Bxd3,-65,-50,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,33,w,Qxd3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,34,b,Kb7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,35,w,Nh3,87,102,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,36,b,Nb8,-87,-82,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,37,w,Nf2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,38,b,Rc8,-86,-75,0.333,sustained,→,-0.5,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,39,w,Qc3,86,92,0,sustained,→,2,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,40,b,Qc6,-88,-84,0,sustained,→,-1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,41,w,Qd2,88,103,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,42,b,Qb6,-90,-75,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,43,w,Nd3,90,95,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,44,b,Nd7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,45,w,Bg5,99,104,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,46,b,Bf8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,47,w,Qf4,106,111,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,48,b,Rh7,-106,-91,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,49,w,g4,106,121,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,50,b,c5,-106,-101,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,51,w,Nxc5+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,52,b,Nxc5,-104,-90,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,53,w,dxc5,104,118,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,54,b,Rxc5,-104,-100,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,55,w,Rd3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,56,b,Rc4,-90,-76,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,57,w,Nd4,91,95,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,58,b,Ng8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,59,w,gxh5,114,125,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,60,b,gxh5,-114,-103,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,61,w,Qd2,114,118,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,62,b,Ne7,-114,-110,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,63,w,Be3,114,128,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,64,b,Ng6,-114,-100,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,65,w,Nb3,114,118,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,66,b,Qc7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,67,w,f4,125,140,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,68,b,Ka8,-125,-121,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,69,w,Nd4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,70,b,Rh8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,71,w,Rg1,112,116,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,72,b,Nxh4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,73,w,Qf2,135,151,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,74,b,Be7,-135,-119,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,75,w,Rg7,135,151,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,76,b,Rf8,-135,-119,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,77,w,b3,135,149,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,78,b,Rxd4,-135,-121,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,79,w,Bxd4,135,146,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,80,b,Nf5,-135,-124,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,81,w,Rh7,135,115,0,collapse,→,15,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,82,b,h4,-120,-116,0,building,→,-15,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,83,w,Rc3,120,104,0.5,collapse,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,84,b,Qb7,-120,-101,0.5,building,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,85,w,Bc5,120,124,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,86,b,Rc8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,87,w,a3,153,169,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,88,b,Bxc5,-153,-137,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,89,w,Rxc5,153,169,0.6,sustained,→,0.5,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,90,b,Rb8,-151,-136,0.6,sustained,→,-1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,91,w,Qd2,151,168,0.6,sustained,→,1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,92,b,Qe7,-151,-139,0.5,sustained,→,-1.3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,93,w,Qc3,151,166,0.5,sustained,→,1.3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,94,b,Kb7,-151,-144,0.333,sustained,→,-3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,95,w,Rc6,149,164,0.333,sustained,→,4,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,96,b,d4,-149,-150,0,sustained,→,-6,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,97,w,Qf3,149,159,0,sustained,→,8,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,98,b,Ka7,-149,-135,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,99,w,Qh5,146,162,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,100,b,Rb7,-146,-132,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,101,w,Ka2,146,160,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,102,b,Qd7,-146,-135,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,103,w,Qf3,146,157,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,104,b,Rb8,-146,-122,0,building,↑,41.5,1,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,105,w,Rc5,170,175,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,106,b,Kb6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,107,w,b4,181,185,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,108,b,Rf8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,109,w,Qd3,227,243,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,110,b,Rg8,-227,-211,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,111,w,a4,188,175,0.4,collapse,↓,9.8,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,112,b,bxa4,-188,-172,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,113,w,Ra5,188,175,0.4,collapse,↓,9.8,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,114,b,Qc8,-188,-204,0.25,collapse,↓,28.3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,115,w,Rxf7,273,282,0.25,building,↑,-15.3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,116,b,Rg3,-273,-294,0,collapse,↓,42.5,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,117,w,Rc5,273,277,0,building,↑,-23,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,118,b,Rxd3,-273,-294,0,collapse,↓,26,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,119,w,Rxc8,214,193,0,collapse,→,13,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,120,b,Re3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,121,w,Re8,329,334,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,122,b,Kb5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,123,w,Rxe6,345,349,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,124,b,Ng3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,125,w,f5,483,487,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,126,b,Ne4,-483,-479,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,127,w,Rb7+,483,497,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,128,b,Kc4,-483,-469,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,129,w,Rc7+,483,487,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,130,b,Kd5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,131,w,Rd7+,526,540,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,132,b,Kc4,-526,-512,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,133,w,f6,526,530,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,134,b,Nc3+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,135,w,Ka3,635,639,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,136,b,Ne4+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,137,w,Kxa4,821,836,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,138,b,Kc3,-821,-807,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,139,w,f7,821,825,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,140,b,Kb2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,141,w,Ka5,856,860,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,142,b,Rf3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,143,w,Re8,861,865,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,144,b,Nc3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,145,w,f8=Q,985,989,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,146,b,Re3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,147,w,Rxd4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,148,b,Re1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,149,w,b5,1679,1692,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,150,b,Ra1+,-1679,-1666,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,151,w,Kb6,1679,1682,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,152,b,Rb1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,153,w,Rc8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,154,b,Na2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,155,w,Rd3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,156,b,Ka1,-29966,-29952,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,157,w,Qa3,29967,29970,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,158,b,h3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,159,w,Rb3,29989,29994,0,sustained,→,1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,160,b,Rxb3,-29990,-29980,0.333,sustained,→,-0.5,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,161,w,cxb3,29991,29994,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,162,b,Kb1,-29992,-29982,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,163,w,b4,29993,29997,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,164,b,h2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,165,w,Qb3+,29995,30009,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,166,b,Ka1,-29996,-29982,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,167,w,Rc2,29997,30001,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,168,b,a5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,169,w,Qxa2#,,,,,,0,0,
TCEC_Cup14_SF_vs_Lc0_2024.pgn,1,w,d4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,2,b,Nf6,-1,17,0.6,sustained,→,1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,3,w,c4,1,18,0.6,sustained,→,0.3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,4,b,d6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,5,w,Nc3,12,29,0.6,sustained,→,0.8,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,6,b,e5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,7,w,Nf3,26,43,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,8,b,Nc6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,9,w,e3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,10,b,Bg4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,11,w,d5,93,109,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,12,b,Nb8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,13,w,h3,104,117,0.2,building,→,-0.8,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,14,b,Bd7,-101,-85,0.6,sustained,→,-0.5,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,15,w,e4,101,115,0.4,building,→,-3.5,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,16,b,a5,-101,-93,0.2,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,17,w,Be3,99,112,0.4,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,18,b,Na6,-100,-83,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,19,w,g4,100,117,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,20,b,g6,-100,-83,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,21,w,Qc2,98,114,0.6,sustained,→,-0.8,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,22,b,Bg7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,23,w,O-O-O,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,24,b,b6,-102,-84,0.6,sustained,→,0.5,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,25,w,Rg1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,26,b,h5,-92,-84,0.333,sustained,→,-4,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,27,w,g5,89,81,0,mixed,→,-3.3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,28,b,Ng8,-102,-102,0,mixed,→,4.3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,29,w,a4,102,114,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,30,b,Nc5,-102,-91,0.333,sustained,→,-1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,31,w,h4,102,119,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,32,b,Ne7,-104,-87,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,33,w,Be2,104,121,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,34,b,O-O,-104,-89,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,35,w,b3,104,116,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,36,b,c6,-104,-93,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,37,w,Kb2,104,115,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,38,b,Rc8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,39,w,Nd2,114,119,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,40,b,Kh7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,41,w,Rc1,114,128,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,42,b,Rc7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,43,w,Qd1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,44,b,Rb7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,45,w,Ka2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,46,b,Qe8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,47,w,Rg3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,48,b,Qc8,-111,-96,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,49,w,Rg1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,50,b,Rh8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,51,w,Ndb1,112,116,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,52,b,Rf8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,53,w,Na3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,54,b,Be8,-112,-97,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,55,w,Qf1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,56,b,Rc7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,57,w,Qg2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,58,b,Bd7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,59,w,Qg3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,60,b,Qa8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,61,w,f3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,62,b,Be8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,63,w,Kb2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,64,b,Qc8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,65,w,Rgd1,107,122,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,66,b,Qd8,-107,-103,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,67,w,dxc6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,68,b,Nxc6,-105,-88,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,69,w,Nab5,105,122,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,70,b,Rd7,-105,-88,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,71,w,Nd5,105,120,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,72,b,Nb4,-105,-91,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,73,w,Qe1,105,116,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,74,b,Nxd5,-105,-97,0,sustained,→,3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,75,w,Rxd5,111,111,0,sustained,→,-6,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,76,b,f5,-111,-101,0,sustained,→,6,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,77,w,Rcd1,111,126,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,78,b,fxe4,-111,-96,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,79,w,fxe4,111,116,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,80,b,Nxe4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,81,w,Bd3,161,178,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,82,b,Nc5,-161,-145,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,83,w,Bxc5,161,177,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,84,b,Bf7,-161,-145,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,85,w,Rxd6,161,147,0.4,collapse,→,3.3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,86,b,e4+,-148,-134,0.4,building,→,-3.3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,87,w,Ka2,148,131,0.25,collapse,→,4.3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,88,b,bxc5,-148,-139,0.25,building,↑,-7,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,89,w,Bxe4,140,119,0,collapse,↓,10.5,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,90,b,Rxd6,-140,-136,0,building,↑,-10.5,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,91,w,Nxd6,140,119,0,collapse,↓,21,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,92,b,Qb6,-140,-136,0,building,↑,-21,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,93,w,Qe2,140,124,0.5,collapse,↓,0,0,1
